latitude,longitude,date,county,state
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
37.540974,-101.659926,4/28/1995,Stanton County,Kansas
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
45.7380125,-77.445085,1/1/1990,Renfrew County,Ontario
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
39.2154145,-122.528728,7/31/1988,Colusa County,California
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
34.9689005,-82.728257,7/29/1989,Pickens County,South Carolina
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
44.960037,-76.188076,1/2/2010,Lanark County,Ontario
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
29.5818625,-89.969661,8/24/2004,Plaquemines Parish,Louisiana
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
33.314779,-93.545097,3/18/2001,Lafayette County,Arkansas
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
42.507847,-112.563172,10/6/2012,Power County,Idaho
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
30.300394,-106.06485,7/4/1999,Ahumada,Chihuahua
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
29.1694795,-96.708622,10/16/1989,Jackson County,Texas
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
36.6195565,-90.745188,12/25/2018,Ripley County,Missouri
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
43.551592,-106.486167,8/23/1990,Johnson County,Wyoming
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
36.057647,-89.919824,8/28/1995,Pemiscot County,Missouri
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
31.1172535,-103.764862,12/21/1994,Reeves County,Texas
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
44.363252,-112.112856,6/19/2012,Clark County,Idaho
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
41.6908105,-87.289866,6/25/1996,Lake County,Indiana
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
32.8371835,-94.821962,9/25/2008,Upshur County,Texas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
39.7494445,-101.578976,5/20/2018,Cheyenne County,Kansas
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
43.1718585,-92.97216,9/30/2004,Floyd County,Iowa
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
37.232251,-94.008565,5/25/2022,Lawrence County,Missouri
